Strain,Stress (MPa)
0.120570133,6.062029276
0.120603467,6.061945263
0.1206368,6.063486492
0.120670133,6.063653132
0.120703467,6.064041483
0.1207368,6.064904125
0.120770133,6.065498576
0.120803467,6.066616508
0.1208368,6.067031014
0.120870133,6.068186054
0.120903467,6.070073723
0.1209368,6.070075444
0.120970133,6.070564026
0.121003467,6.071204763
0.1210368,6.07276734
0.121070133,6.073617921
0.121103467,6.074577211
0.1211368,6.074789455
0.121170133,6.075108515
0.121203467,6.0756451
0.1212368,6.07585668
0.121270133,6.076929826
0.121303467,6.078267946
0.1213368,6.078084598
0.121370133,6.079900239
0.121403467,6.080762482
0.1214368,6.080827979
0.121470133,6.081668873
0.121503467,6.08250983
0.1215368,6.083900336
0.121570133,6.084943194
0.121603467,6.084699668
0.1216368,6.085098205
0.121670133,6.085813983
0.121703467,6.087231081
0.1217368,6.087825782
0.121770133,6.08854549
0.121803467,6.089674273
0.1218368,6.091024083
0.121870133,6.091636262
0.121903467,6.092434272
0.1219368,6.092242408
0.121970133,6.092628331
0.122003467,6.093549864
0.1220368,6.094373693
0.122070133,6.095690939
0.122103467,6.096692526
0.1221368,6.097681127
0.122170133,6.09755994
0.122203467,6.098233868
0.1222368,6.099052503
0.122270133,6.09916549
0.122303467,6.100191548
0.1223368,6.101280098
0.122370133,6.102210721
0.122403467,6.102874741
0.1224368,6.102754075
0.122470133,6.104166316
0.122503467,6.104837247
0.1225368,6.106050968
0.122570133,6.106998462
0.122603467,6.106846291
0.1226368,6.108579411
0.122670133,6.109083219
0.122703467,6.109485968
0.1227368,6.110204088
0.122770133,6.110144566
0.122803467,6.111634163
0.1228368,6.112732195
0.122870133,6.114321811
0.122903467,6.114913052
0.1229368,6.115364478
0.122970133,6.115194677
0.123003467,6.11632972
0.1230368,6.116865999
0.123070133,6.118257179
0.123103467,6.118874814
0.1231368,6.120176427
0.123170133,6.119783771
0.123203467,6.120035791
0.1232368,6.12075196
0.123270133,6.121606166
0.123303467,6.123250858
0.1233368,6.123480792
0.123370133,6.124885031
0.123403467,6.126448571
0.1234368,6.12670733
0.123470133,6.12730893
0.123503467,6.127393242
0.1235368,6.128393685
0.123570133,6.129196717
0.123603467,6.12939655
0.1236368,6.130709085
0.123670133,6.132314411
0.123703467,6.133017994
0.1237368,6.133560345
0.123770133,6.13411664
0.123803467,6.134927007
0.1238368,6.134836613
0.123870133,6.13562971
0.123903467,6.137348598
0.1239368,6.137647346
0.123970133,6.138322086
0.124003467,6.138981147
0.1240368,6.139879326
0.124070133,6.140417647
0.124103467,6.141682734
0.1241368,6.142662641
0.124170133,6.142833818
0.124203467,6.143024756
0.1242368,6.144257145
0.124270133,6.145162351
0.124303467,6.146059504
0.1243368,6.146036791
0.124370133,6.146999939
0.124403467,6.148274218
0.1244368,6.148202415
0.124470133,6.149540757
0.124503467,6.149770442
0.1245368,6.150400311
0.124570133,6.150899475
0.124603467,6.151345722
0.1246368,6.153063058
0.124670133,6.153892037
0.124703467,6.154271836
0.1247368,6.155009103
0.124770133,6.155125969
0.124803467,6.156508283
0.1248368,6.157218333
0.124870133,6.157759349
0.124903467,6.159340632
0.1249368,6.160142236
0.124970133,6.160639395
0.125003467,6.161446896
0.1250368,6.162583664
0.125070133,6.163258898
0.125103467,6.163681559
0.1251368,6.164218752
0.125170133,6.164879723
0.125203467,6.165960191
0.1252368,6.166489551
0.125270133,6.167432782
0.125303467,6.167755582
0.1253368,6.167977029
0.125370133,6.168442761
0.125403467,6.169960835
0.1254368,6.170741888
0.125470133,6.171539297
0.125503467,6.171952152
0.1255368,6.171962872
0.125570133,6.173362035
0.125603467,6.174330257
0.1256368,6.175908215
0.125670133,6.176642759
0.125703467,6.176439665
0.1257368,6.176704078
0.125770133,6.17816419
0.125803467,6.178897601
0.1258368,6.179852939
0.125870133,6.180097121
0.125903467,6.181941146
0.1259368,6.182467263
0.125970133,6.18310593
0.126003467,6.183474592
0.1260368,6.184048018
0.126070133,6.185356434
0.126103467,6.185812201
0.1261368,6.186660077
0.126170133,6.187087514
0.126203467,6.188066757
0.1262368,6.189364458
0.126270133,6.189522691
0.126303467,6.191123814
0.1263368,6.191239293
0.126370133,6.192097614
0.126403467,6.192738306
0.1264368,6.192837993
0.126470133,6.193637425
0.126503467,6.194212749
0.1265368,6.194943481
0.126570133,6.196931609
0.126603467,6.196633299
0.1266368,6.197429471
0.126670133,6.197791915
0.126703467,6.198255947
0.1267368,6.199130787
0.126770133,6.198630121
0.126803467,6.199931852
0.1268368,6.20134952
0.126870133,6.20205999
0.126903467,6.202689624
0.1269368,6.203816622
0.126970133,6.204960492
0.127003467,6.205386121
0.1270368,6.204946214
0.127070133,6.20570519
0.127103467,6.206550562
0.1271368,6.207970465
0.127170133,6.208375084
0.127203467,6.208958638
0.1272368,6.210423471
0.127270133,6.210579715
0.127303467,6.211687932
0.1273368,6.212174335
0.127370133,6.213354306
0.127403467,6.214623617
0.1274368,6.214792183
0.127470133,6.215659526
0.127503467,6.215903428
0.1275368,6.216368374
0.127570133,6.21735482
0.127603467,6.218082762
0.1276368,6.219202028
0.127670133,6.22055614
0.127703467,6.22019342
0.1277368,6.221999117
0.127770133,6.221850942
0.127803467,6.222668463
0.1278368,6.222987127
0.127870133,6.223634307
0.127903467,6.224459817
0.1279368,6.225484336
0.127970133,6.22694783
0.128003467,6.22750034
0.1280368,6.228050845
0.128070133,6.229162405
0.128103467,6.229934288
0.1281368,6.230588438
0.128170133,6.230937865
0.128203467,6.232015083
0.1282368,6.232256465
0.128270133,6.232821447
0.128303467,6.233533461
0.1283368,6.23393053
0.128370133,6.23508923
0.128403467,6.235999737
0.1284368,6.235025025
0.128470133,6.236430626
0.128503467,6.237772036
0.1285368,6.239310652
0.128570133,6.239921987
0.128603467,6.239914038
0.1286368,6.239858537
0.128670133,6.241341906
0.128703467,6.242832996
0.1287368,6.243346997
0.128770133,6.243003775
0.128803467,6.243670367
0.1288368,6.244435817
0.128870133,6.245126595
0.128903467,6.245859574
0.1289368,6.247344883
0.128970133,6.249461819
0.129003467,6.249514983
0.1290368,6.250772794
0.129070133,6.251357732
0.129103467,6.250199102
0.1291368,6.250820827
0.129170133,6.250558669
0.129203467,6.252566863
0.1292368,6.253494533
0.129270133,6.25429248
0.129303467,6.255343473
0.1293368,6.255865974
0.129370133,6.256343604
0.129403467,6.257811082
0.1294368,6.257984554
0.129470133,6.259354488
0.129503467,6.259762223
0.1295368,6.25982899
0.129570133,6.260738069
0.129603467,6.260550354
0.1296368,6.262144868
0.129670133,6.262810865
0.129703467,6.263406644
0.1297368,6.264458236
0.129770133,6.265170293
0.129803467,6.265945072
0.1298368,6.266238647
0.129870133,6.266896069
0.129903467,6.26843958
0.1299368,6.269480993
0.129970133,6.270524108
0.130003467,6.269927707
0.1300368,6.270000213
0.130070133,6.271304391
0.130103467,6.27147986
0.1301368,6.272289363
0.130170133,6.272589546
0.130203467,6.273612102
0.1302368,6.275078448
0.130270133,6.275627726
0.130303467,6.276568526
0.1303368,6.277214223
0.130370133,6.278447902
0.130403467,6.278848879
0.1304368,6.279565814
0.130470133,6.280068771
0.130503467,6.280925027
0.1305368,6.280976427
0.130570133,6.281090156
0.130603467,6.2818548
0.1306368,6.283356557
0.130670133,6.284514325
0.130703467,6.284837175
0.1307368,6.285658738
0.130770133,6.286555777
0.130803467,6.286983037
0.1308368,6.288162755
0.130870133,6.289482047
0.130903467,6.289545753
0.1309368,6.289876415
0.130970133,6.290863168
0.131003467,6.292154974
0.1310368,6.293078512
0.131070133,6.293603722
0.131103467,6.293828199
0.1311368,6.293389842
0.131170133,6.294188382
0.131203467,6.295043195
0.1312368,6.296953327
0.131270133,6.297704615
0.131303467,6.298869045
0.1313368,6.297839684
0.131370133,6.298209754
0.131403467,6.299846842
0.1314368,6.300551664
0.131470133,6.301746597
0.131503467,6.30244747
0.1315368,6.302975139
0.131570133,6.303838718
0.131603467,6.304451884
0.1316368,6.305154361
0.131670133,6.305723819
0.131703467,6.306282525
0.1317368,6.307117108
0.131770133,6.307473292
0.131803467,6.308881418
0.1318368,6.309363995
0.131870133,6.309321833
0.131903467,6.310150449
0.1319368,6.310564255
0.131970133,6.312127586
0.132003467,6.312673637
0.1320368,6.313872408
0.132070133,6.31459578
0.132103467,6.314788172
0.1321368,6.31571774
0.132170133,6.315826665
0.132203467,6.316959745
0.1322368,6.318443126
0.132270133,6.31901813
0.132303467,6.320136952
0.1323368,6.319892613
0.132370133,6.319935395
0.132403467,6.321211051
0.1324368,6.321744441
0.132470133,6.322655075
0.132503467,6.324218221
0.1325368,6.32485063
0.132570133,6.325285798
0.132603467,6.325349238
0.1326368,6.326001243
0.132670133,6.327908142
0.132703467,6.328434162
0.1327368,6.328972576
0.132770133,6.329700131
0.132803467,6.330357937
0.1328368,6.331025153
0.132870133,6.331291281
0.132903467,6.332535803
0.1329368,6.333082513
0.132970133,6.333343421
0.133003467,6.333887019
0.1330368,6.335295031
0.133070133,6.336843078
0.133103467,6.336663254
0.1331368,6.336987326
0.133170133,6.337020085
0.133203467,6.338444354
0.1332368,6.339291695
0.133270133,6.33927517
0.133303467,6.340069213
0.1333368,6.340849717
0.133370133,6.341930914
0.133403467,6.342829529
0.1334368,6.343241003
0.133470133,6.344611137
0.133503467,6.345636567
0.1335368,6.346302029
0.133570133,6.346890171
0.133603467,6.347492846
0.1336368,6.348167284
0.133670133,6.348671578
0.133703467,6.349582788
0.1337368,6.349289619
0.133770133,6.350209323
0.133803467,6.352069939
0.1338368,6.352248553
0.133870133,6.352778698
0.133903467,6.352886254
0.1339368,6.353483162
0.133970133,6.354568682
0.134003467,6.354958747
0.1340368,6.355404261
0.134070133,6.356650404
0.134103467,6.357194508
0.1341368,6.358270173
0.134170133,6.358799017
0.134203467,6.35956426
0.1342368,6.360919755
0.134270133,6.361405801
0.134303467,6.361710776
0.1343368,6.361671758
0.134370133,6.362300573
0.134403467,6.363575631
0.1344368,6.364057441
0.134470133,6.365135131
0.134503467,6.365582301
0.1345368,6.365832308
0.134570133,6.366360827
0.134603467,6.366987709
0.1346368,6.368008663
0.134670133,6.368954369
0.134703467,6.369580149
0.1347368,6.370183868
0.134770133,6.370364307
0.134803467,6.371649526
0.1348368,6.373017819
0.134870133,6.372982436
0.134903467,6.373640167
0.1349368,6.374152717
0.134970133,6.375147651
0.135003467,6.375701759
0.1350368,6.376672073
0.135070133,6.377759354
0.135103467,6.37813115
0.1351368,6.378908502
0.135170133,6.37870784
0.135203467,6.379297686
0.1352368,6.380432834
0.135270133,6.381280302
0.135303467,6.382251477
0.1353368,6.382301013
0.135370133,6.383170579
0.135403467,6.383986515
0.1354368,6.38499049
0.135470133,6.385444604
0.135503467,6.386084826
0.1355368,6.387106923
0.135570133,6.388046665
0.135603467,6.388021732
0.1356368,6.388760428
0.135670133,6.389408246
0.135703467,6.390786502
0.1357368,6.390971384
0.135770133,6.391158813
0.135803467,6.391994947
0.1358368,6.3934077
0.135870133,6.394044557
0.135903467,6.394926659
0.1359368,6.395305772
0.135970133,6.395759033
0.136003467,6.39615598
0.1360368,6.396564641
0.136070133,6.397525581
0.136103467,6.398366072
0.1361368,6.399562825
0.136170133,6.399792233
0.136203467,6.399391444
0.1362368,6.400464719
0.136270133,6.401211719
0.136303467,6.403058005
0.1363368,6.404169266
0.136370133,6.404553004
0.136403467,6.405072817
0.1364368,6.405109603
0.136470133,6.405769565
0.136503467,6.406351621
0.1365368,6.406660638
0.136570133,6.408729923
0.136603467,6.409071416
0.1366368,6.409886002
0.136670133,6.410295851
0.136703467,6.4105315
0.1367368,6.411189277
0.136770133,6.411802738
0.136803467,6.412954954
0.1368368,6.41363009
0.136870133,6.413546015
0.136903467,6.414355213
0.1369368,6.414600958
0.136970133,6.415943766
0.137003467,6.417016333
0.1370368,6.417451431
0.137070133,6.418682424
0.137103467,6.418659629
0.1371368,6.419481863
0.137170133,6.420575681
0.137203467,6.420391588
0.1372368,6.421216993
0.137270133,6.421853776
0.137303467,6.422981592
0.1373368,6.423778278
0.137370133,6.424635861
0.137403467,6.425550475
0.1374368,6.42534554
0.137470133,6.425696397
0.137503467,6.426924757
0.1375368,6.428196696
0.137570133,6.428605229
0.137603467,6.428982387
0.1376368,6.429229332
0.137670133,6.429654916
0.137703467,6.430249301
0.1377368,6.431341489
0.137770133,6.432124916
0.137803467,6.433151654
0.1378368,6.433972487
0.137870133,6.434744882
0.137903467,6.435128072
0.1379368,6.43588268
0.137970133,6.436852599
0.138003467,6.436888894
0.1380368,6.437217441
0.138070133,6.437964578
0.138103467,6.439010052
0.1381368,6.439493705
0.138170133,6.439713077
0.138203467,6.439702283
0.1382368,6.441379219
0.138270133,6.442536834
0.138303467,6.443249648
0.1383368,6.44328514
0.138370133,6.443956775
0.138403467,6.445711687
0.1384368,6.445347148
0.138470133,6.446140325
0.138503467,6.446264879
0.1385368,6.447362612
0.138570133,6.448743255
0.138603467,6.449095456
0.1386368,6.449950563
0.138670133,6.450164563
0.138703467,6.449876633
0.1387368,6.450862208
0.138770133,6.451387342
0.138803467,6.453459848
0.1388368,6.453447818
0.138870133,6.45390869
0.138903467,6.455749631
0.1389368,6.455849159
0.138970133,6.456550071
0.139003467,6.457134826
0.1390368,6.457981325
0.139070133,6.45872873
0.139103467,6.459118086
0.1391368,6.459887057
0.139170133,6.460503795
0.139203467,6.461145662
0.1392368,6.461572892
0.139270133,6.462398515
0.139303467,6.462636903
0.1393368,6.46326294
0.139370133,6.463223936
0.139403467,6.464636657
0.1394368,6.46493417
0.139470133,6.465809627
0.139503467,6.466445075
0.1395368,6.467532762
0.139570133,6.467881019
0.139603467,6.469017007
0.1396368,6.469897793
0.139670133,6.470433327
0.139703467,6.471252255
0.1397368,6.470993647
0.139770133,6.472045847
0.139803467,6.473183637
0.1398368,6.473835397
0.139870133,6.474332148
0.139903467,6.474825413
0.1399368,6.47549685
0.139970133,6.476618194
0.140003467,6.477351656
0.1400368,6.477608132
0.140070133,6.47817914
0.140103467,6.478845531
0.1401368,6.479370976
0.140170133,6.479850024
0.140203467,6.481103194
0.1402368,6.481522744
0.140270133,6.482260914
0.140303467,6.482718782
0.1403368,6.483098093
0.140370133,6.482568426
0.140403467,6.484058075
0.1404368,6.485148048
0.140470133,6.486026513
0.140503467,6.486612235
0.1405368,6.486895256
0.140570133,6.487021226
0.140603467,6.4880313
0.1406368,6.489676682
0.140670133,6.49068488
0.140703467,6.491420471
0.1407368,6.491135412
0.140770133,6.491215216
0.140803467,6.492191149
0.1408368,6.493227116
0.140870133,6.494320815
0.140903467,6.495047418
0.1409368,6.495054832
0.140970133,6.496206008
0.141003467,6.496881731
0.1410368,6.496758278
0.141070133,6.497631721
0.141103467,6.497904525
0.1411368,6.498644141
0.141170133,6.499204507
0.141203467,6.500218064
0.1412368,6.5007153
0.141270133,6.501289553
0.141303467,6.502071787
0.1413368,6.502980616
0.141370133,6.503560584
0.141403467,6.50387408
0.1414368,6.504628036
0.141470133,6.5050049
0.141503467,6.505820465
0.1415368,6.506244399
0.141570133,6.507781604
0.141603467,6.508281793
0.1416368,6.508861159
0.141670133,6.510081119
0.141703467,6.510670174
0.1417368,6.510920531
0.141770133,6.511547635
0.141803467,6.511998922
0.1418368,6.51197683
0.141870133,6.511998674
0.141903467,6.512776666
0.1419368,6.513592167
0.141970133,6.514556198
0.142003467,6.515524706
0.1420368,6.515609722
0.142070133,6.516934613
0.142103467,6.517640005
0.1421368,6.517649717
0.142170133,6.518383516
0.142203467,6.519075123
0.1422368,6.520804467
0.142270133,6.520355457
0.142303467,6.521219336
0.1423368,6.521338848
0.142370133,6.521788515
0.142403467,6.523489752
0.1424368,6.523827247
0.142470133,6.524000893
0.142503467,6.524780216
0.1425368,6.525180371
0.142570133,6.526601287
0.142603467,6.526761518
0.1426368,6.527698232
0.142670133,6.528770779
0.142703467,6.529798639
0.1427368,6.530225243
0.142770133,6.530957176
0.142803467,6.530991204
0.1428368,6.530950949
0.142870133,6.532046684
0.142903467,6.533030309
0.1429368,6.533429562
0.142970133,6.533748086
0.143003467,6.534145182
0.1430368,6.535199829
0.143070133,6.535656257
0.143103467,6.53661347
0.1431368,6.537842802
0.143170133,6.538110418
0.143203467,6.537623986
0.1432368,6.539002615
0.143270133,6.539603055
0.143303467,6.540094047
0.1433368,6.53992765
0.143370133,6.541254161
0.143403467,6.542210907
0.1434368,6.543154805
0.143470133,6.543445528
0.143503467,6.543706192
0.1435368,6.54431731
0.143570133,6.545197702
0.143603467,6.545642387
0.1436368,6.546177693
0.143670133,6.547061905
0.143703467,6.548321148
0.1437368,6.548766795
0.143770133,6.54960067
0.143803467,6.550026261
0.1438368,6.550409525
0.143870133,6.550773359
0.143903467,6.552002905
0.1439368,6.552534357
0.143970133,6.553310945
0.144003467,6.553490673
0.1440368,6.554499478
0.144070133,6.555016488
0.144103467,6.555486712
0.1441368,6.556656473
0.144170133,6.556548952
0.144203467,6.557380529
0.1442368,6.559472922
0.144270133,6.559684416
0.144303467,6.559199934
0.1443368,6.559316388
0.144370133,6.55988488
0.144403467,6.561586991
0.1444368,6.56149161
0.144470133,6.562809511
0.144503467,6.563640897
0.1445368,6.564168995
0.144570133,6.564379255
0.144603467,6.564878654
0.1446368,6.56567521
0.144670133,6.566443436
0.144703467,6.567468159
0.1447368,6.567707493
0.144770133,6.568272762
0.144803467,6.568736428
0.1448368,6.569295139
0.144870133,6.570361293
0.144903467,6.571284407
0.1449368,6.571973727
0.144970133,6.572610877
0.145003467,6.5729132
0.1450368,6.572555386
0.145070133,6.573656946
0.145103467,6.574166974
0.1451368,6.575345685
0.145170133,6.575784874
0.145203467,6.576561521
0.1452368,6.577810665
0.145270133,6.577919843
0.145303467,6.578423147
0.1453368,6.579414728
0.145370133,6.579757299
0.145403467,6.580585905
0.1454368,6.581228614
0.145470133,6.581658678
0.145503467,6.582329481
0.1455368,6.582476435
0.145570133,6.58328825
0.145603467,6.584064643
0.1456368,6.583929344
0.145670133,6.584483351
0.145703467,6.585006731
0.1457368,6.58622395
0.145770133,6.587309869
0.145803467,6.587964091
0.1458368,6.588643308
0.145870133,6.588834892
0.145903467,6.589405561
0.1459368,6.590522353
0.145970133,6.591078952
0.146003467,6.591750079
0.1460368,6.592066051
0.146070133,6.593588973
0.146103467,6.5942134
0.1461368,6.595315512
0.146170133,6.594433406
0.146203467,6.594852824
0.1462368,6.595740009
0.146270133,6.596011196
0.146303467,6.59654081
